Time,Acc,Prs
8.73,513,687
8.735,513,687
8.74,513,687
8.745,513,687
8.75,513,687
8.755,513,687
8.76,513,687
8.765,513,687
8.77,513,687
8.775,513,687
8.78,513,687
8.785,513,687
8.79,512,687
8.795,512,686
8.8,512,687
8.805,513,686
8.81,513,687
8.815,513,687
8.82,513,686
8.825,513,686
8.83,512,687
8.835,512,686
8.84,513,686
8.845,513,686
8.85,513,687
8.855,512,687
8.86,513,686
8.865,513,686
8.87,513,686
8.875,513,686
8.88,513,686
8.885,512,687
8.89,512,686
8.895,513,686
8.9,512,686
8.905,512,686
8.91,513,686
8.915,512,686
8.92,513,686
8.925,512,686
8.93,513,686
8.935,513,686
8.94,513,686
8.945,512,686
8.95,513,686
8.955,513,686
8.96,513,686
8.965,512,686
8.97,512,686
8.975,513,686
8.98,513,686
8.985,513,686
8.99,513,686
8.995,512,686
9,512,686
9.005,513,686
9.01,513,686
9.015,512,686
9.02,512,686
9.025,513,686
9.03,512,686
9.035,513,686
9.04,513,686
9.045,513,686
9.05,512,686
9.055,512,686
9.06,513,686
9.065,513,686
9.07,512,686
9.075,512,686
9.08,512,686
9.085,513,686
9.09,513,686
9.095,512,686
9.1,512,686
9.105,513,686
9.11,512,686
9.115,512,686
9.12,512,686
9.125,513,686
9.13,513,686
9.135,512,686
9.14,512,686
9.145,513,686
9.15,513,686
9.155,513,686
9.16,512,686
9.165,512,686
9.17,513,686
9.175,512,686
9.18,513,686
9.185,512,686
9.19,512,686
9.195,512,686
9.2,513,686
9.205,513,686
9.21,512,686
9.215,512,686
9.22,513,686
9.225,513,686
9.23,513,686
9.235,512,686
9.24,513,686
9.245,513,686
9.25,512,686
9.255,512,686
9.26,513,685
9.265,512,686
9.27,512,686
9.275,512,686
9.28,513,686
9.285,513,686
9.29,512,686
9.295,512,686
9.3,513,685
9.305,512,686
9.31,513,686
9.315,512,686
9.32,513,686
9.325,513,686
9.33,512,685
9.335,512,685
9.34,513,686
9.345,512,685
9.35,512,685
9.355,512,686
9.36,512,685
9.365,512,685
9.37,512,686
9.375,512,685
9.38,512,686
9.385,512,685
9.39,512,685
9.395,512,685
9.4,512,685
9.405,512,686
9.41,512,685
9.415,512,685
9.42,512,685
9.425,512,685
9.43,512,685
9.435,512,685
9.44,512,685
9.445,512,685
9.45,512,685
9.455,512,686
9.46,512,685
9.465,512,685
9.47,512,685
9.475,512,685
9.48,512,685
9.485,512,685
9.49,512,685
9.495,513,685
9.5,512,685
9.505,512,685
9.51,513,685
9.515,512,685
9.52,512,685
9.525,512,685
9.53,512,685
9.535,512,685
9.54,512,685
9.545,512,685
9.55,512,685
9.555,513,685
9.56,512,685
9.565,513,685
9.57,512,685
9.575,512,685
9.58,512,685
9.585,512,685
9.59,512,685
9.595,512,685
9.6,512,685
9.605,512,685
9.61,512,685
9.615,512,685
9.62,512,685
9.625,512,685
9.63,512,685
9.635,512,685
9.64,513,685
9.645,512,685
9.65,512,685
9.655,512,685
9.66,512,685
9.665,512,685
9.67,512,685
9.675,513,685
9.68,513,685
9.685,513,685
9.69,512,685
9.695,512,685
9.7,512,685
9.705,512,685
9.71,512,685
9.715,512,685
9.72,512,685
9.725,512,685
9.73,512,685
9.735,512,685
9.74,512,685
9.745,512,685
9.75,512,685
9.755,513,685
9.76,513,685
9.765,513,685
9.77,512,685
9.775,512,685
9.78,513,685
9.785,512,685
9.79,513,685
9.795,512,685
9.8,513,684
9.805,513,685
9.81,512,685
9.815,512,685
9.82,512,685
9.825,512,685
9.83,512,685
9.835,512,685
9.84,512,685
9.845,512,685
9.85,513,685
9.855,512,685
9.86,512,685
9.865,512,685
9.87,512,685
9.875,512,685
9.88,512,685
9.885,512,685
9.89,512,685
9.895,512,685
9.9,512,685
9.905,512,685
9.91,512,685
9.915,512,684
9.92,512,685
9.925,512,684
9.93,512,685
9.935,512,685
9.94,512,684
9.945,512,685
9.95,512,685
9.955,512,684
9.96,512,684
9.965,512,684
9.97,512,684
9.975,512,684
9.98,512,684
9.985,512,684
9.99,512,684
9.995,512,684
10,513,684
10.005,512,684
10.01,512,684
10.015,512,684
10.02,512,684
10.025,512,684
10.03,512,684
10.035,512,684
10.04,512,684
10.045,512,684
10.05,512,684
10.055,512,684
10.06,512,684
10.065,512,684
10.07,512,684
10.075,512,684
10.08,512,684
10.085,512,684
10.09,512,684
10.095,512,684
10.1,512,684
10.105,512,684
10.11,512,684
10.115,512,684
10.12,512,684
10.125,512,684
10.13,512,684
10.135,512,684
10.14,512,684
10.145,512,684
10.15,512,684
10.155,512,684
10.16,512,684
10.165,512,684
10.17,512,684
10.175,512,684
10.18,512,684
10.185,512,684
10.19,512,684
10.195,512,684
10.2,512,684
10.205,512,684
10.21,512,684
10.215,513,685
10.22,512,684
10.225,513,684
10.23,512,685
10.235,513,684
10.24,512,684
10.245,512,684
10.25,512,685
10.255,512,684
10.26,512,684
10.265,512,684
10.27,512,684
10.275,512,684
10.28,512,684
10.285,512,684
10.29,512,684
10.295,512,684
10.3,512,684
10.305,512,684
10.31,512,684
10.315,512,684
10.32,512,684
10.325,512,684
10.33,513,684
10.335,512,684
10.34,513,684
10.345,512,684
10.35,513,684
10.355,512,684
10.36,511,684
10.365,512,684
10.37,513,684
10.375,512,684
10.38,512,684
10.385,512,684
10.39,512,684
10.395,512,684
10.4,512,684
10.405,512,684
10.41,512,684
10.415,512,684
10.42,512,684
10.425,512,684
10.43,512,684
10.435,512,684
10.44,513,684
10.445,512,684
10.45,512,684
10.455,513,684
10.46,513,684
10.465,513,684
10.47,512,684
10.475,512,684
10.48,512,684
10.485,512,684
10.49,512,684
10.495,512,684
10.5,512,684
10.505,512,684
10.51,512,684
10.515,512,684
10.52,512,684
10.525,512,684
10.53,512,684
10.535,513,684
10.54,512,684
10.545,512,684
10.55,513,684
10.555,512,684
10.56,513,684
10.565,513,684
10.57,513,684
10.575,512,684
10.58,512,684
10.585,512,684
10.59,512,684
10.595,512,684
10.6,513,684
10.605,513,684
10.61,512,684
10.615,512,684
10.62,512,684
10.625,513,684
10.63,513,684
10.635,512,684
10.64,512,684
10.645,512,684
10.65,512,684
10.655,513,684
10.66,512,684
10.665,513,684
10.67,512,684
10.675,513,684
10.68,513,684
10.685,512,684
10.69,512,684
10.695,512,684
10.7,512,684
10.705,512,684
10.71,513,684
10.715,512,684
10.72,512,684
10.725,512,684
10.73,512,684
10.735,512,684
10.74,513,684
10.745,513,684
10.75,513,684
10.755,512,684
10.76,512,684
10.765,512,684
10.77,513,684
10.775,512,684
10.78,513,684
10.785,512,684
10.79,512,684
10.795,513,684
10.8,512,684
10.805,512,684
10.81,512,684
10.815,513,684
10.82,512,684
10.825,512,684
10.83,512,684
10.835,512,684
10.84,513,684
10.845,512,684
10.85,513,684
10.855,512,684
10.86,513,684
10.865,513,684
10.87,512,684
10.875,513,684
10.88,512,684
10.885,512,684
10.89,512,684
10.895,512,684
10.9,512,684
10.905,512,684
10.91,512,684
10.915,513,684
10.92,512,684
10.925,512,684
10.93,512,684
10.935,513,684
10.94,512,684
10.945,513,684
10.95,513,684
10.955,512,684
10.96,512,684
10.965,512,684
10.97,512,684
10.975,512,684
10.98,513,684
10.985,512,684
10.99,512,684
10.995,513,684
11,512,684
11.005,513,684
11.01,513,684
11.015,512,684
11.02,512,684
11.025,513,684
11.03,513,684
11.035,512,684
11.04,512,684
11.045,513,684
11.05,512,684
11.055,512,684
11.06,512,684
11.065,512,684
11.07,512,684
11.075,512,684
11.08,512,684
11.085,512,684
11.09,512,684
11.095,512,684
11.1,512,684
11.105,512,684
11.11,512,684
11.115,512,684
11.12,512,684
11.125,512,684
11.13,513,684
11.135,512,684
11.14,512,684
11.145,512,684
11.15,513,684
11.155,512,684
11.16,513,684
11.165,512,684
11.17,512,684
11.175,512,684
11.18,513,684
11.185,512,684
11.19,512,684
11.195,512,684
11.2,512,684
11.205,512,684
11.21,512,684
11.215,512,684
11.22,512,684
11.225,512,684
11.23,512,684
11.235,513,684
11.24,512,684
11.245,512,684
11.25,513,684
11.255,512,684
11.26,512,684
11.265,512,685
11.27,512,684
11.275,512,684
11.28,512,684
11.285,513,684
11.29,512,684
11.295,513,684
11.3,513,684
11.305,513,684
11.31,512,684
11.315,513,684
11.32,512,684
11.325,513,684
11.33,512,684
11.335,512,684
11.34,513,684
11.345,512,684
11.35,512,684
11.355,512,684
11.36,512,684
11.365,512,684
11.37,512,684
11.375,512,684
11.38,512,684
11.385,512,684
11.39,513,684
11.395,512,684
11.4,512,684
11.405,512,684
11.41,512,684
11.415,513,684
11.42,512,684
11.425,512,684
11.43,512,684
11.435,512,684
11.44,513,684
11.445,512,684
11.45,512,684
11.455,512,684
11.46,512,684
11.465,512,684
11.47,512,684
11.475,513,684
11.48,512,684
11.485,512,684
11.49,512,684
11.495,513,684
11.5,512,684
11.505,512,684
11.51,512,684
11.515,512,684
11.52,523,684
11.525,507,685
11.53,529,686
11.535,692,686
11.54,719,685
11.545,514,685
11.55,523,684
11.555,501,684
11.56,501,684
11.565,510,684
11.57,516,684
11.575,504,684
11.58,506,684
11.585,511,684
11.59,512,684
11.595,511,684
11.6,510,684
11.605,508,684
11.61,510,684
11.615,511,684
11.62,512,684
11.625,510,684
11.63,505,684
11.635,505,684
11.64,504,684
11.645,497,684
11.65,501,684
11.655,499,684
11.66,420,684
11.665,104,684
11.67,571,684
11.675,533,685
11.68,496,683
11.685,508,684
11.69,521,684
11.695,512,684
11.7,514,684
11.705,513,684
11.71,515,684
11.715,512,684
11.72,512,684
11.725,512,684
11.73,512,684
11.735,512,684
11.74,511,684
11.745,512,684
11.75,512,684
11.755,515,684
11.76,514,684
11.765,512,684
11.77,512,684
11.775,512,684
11.78,513,684
11.785,513,684
11.79,512,684
11.795,512,684
11.8,512,684
11.805,513,684
11.81,512,684
11.815,512,684
11.82,512,684
11.825,512,684
11.83,512,684
11.835,513,684
11.84,512,684
11.845,512,684
11.85,513,684
11.855,513,684
11.86,513,684
11.865,513,684
11.87,513,684
11.875,514,684
11.88,513,684
11.885,514,684
11.89,513,684
11.895,513,684
11.9,514,684
11.905,513,684
11.91,513,684
11.915,513,684
11.92,513,684
11.925,513,684
11.93,513,684
11.935,513,684
11.94,513,684
11.945,514,684
11.95,514,684
11.955,514,684
11.96,514,684
11.965,514,684
11.97,514,684
11.975,515,684
11.98,514,684
11.985,516,684
11.99,516,684
11.995,516,684
12,515,684
12.005,516,684
12.01,517,684
12.015,520,684
12.02,532,684
12.025,533,684
12.03,533,684
12.035,537,684
12.04,517,684
12.045,530,684
12.05,537,684
12.055,519,684
12.06,528,684
12.065,516,683
12.07,524,684
12.075,510,683
12.08,523,683
12.085,523,683
12.09,528,684
12.095,570,683
12.1,563,683
12.105,570,684
12.11,592,682
12.115,536,683
12.12,554,684
12.125,613,683
12.13,543,683
12.135,553,683
12.14,542,683
12.145,527,684
12.15,537,683
12.155,536,683
12.16,542,683
12.165,535,683
12.17,534,683
12.175,538,683
12.18,534,683
12.185,532,684
12.19,534,684
12.195,531,684
12.2,523,684
12.205,507,684
12.21,473,684
12.215,473,684
12.22,523,685
12.225,485,683
12.23,477,685
12.235,450,686
12.24,467,686
12.245,456,684
12.25,498,685
12.255,486,685
12.26,489,685
12.265,487,685
12.27,500,684
12.275,506,685
12.28,504,684
12.285,506,685
12.29,501,684
12.295,505,685
12.3,501,685
12.305,508,685
12.31,505,684
12.315,509,685
12.32,508,685
12.325,506,685
12.33,505,685
12.335,504,685
12.34,504,685
12.345,508,685
12.35,510,685
12.355,506,685
12.36,508,685
12.365,510,685
12.37,509,685
12.375,508,685
12.38,508,685
12.385,507,684
12.39,506,685
12.395,503,685
12.4,498,684
12.405,500,685
12.41,500,685
12.415,497,685
12.42,490,685
12.425,488,685
12.43,493,684
12.435,493,684
12.44,492,684
12.445,495,684
12.45,498,684
12.455,497,684
12.46,501,685
12.465,501,684
12.47,502,684
12.475,501,685
12.48,502,684
12.485,503,684
12.49,504,684
12.495,504,684
12.5,504,685
12.505,505,685
12.51,505,685
12.515,506,684
12.52,506,684
12.525,507,684
12.53,507,685
12.535,507,685
12.54,507,684
12.545,507,685
12.55,507,685
12.555,508,685
12.56,509,685
12.565,509,685
12.57,510,684
12.575,510,685
12.58,510,685
12.585,510,685
12.59,510,685
12.595,511,685
12.6,511,685
12.605,511,685
12.61,511,685
12.615,510,685
12.62,510,685
12.625,508,685
12.63,509,685
12.635,510,685
12.64,504,685
12.645,504,685
12.65,507,685
12.655,507,685
12.66,506,685
12.665,509,685
12.67,505,685
12.675,504,685
12.68,504,685
12.685,504,685
12.69,504,685
12.695,504,685
12.7,504,685
12.705,504,685
12.71,504,685
12.715,504,685
12.72,503,685
12.725,503,685
12.73,504,685
12.735,505,685
12.74,505,685
12.745,507,685
12.75,507,685
12.755,505,685
12.76,505,685
12.765,506,685
12.77,504,685
12.775,502,685
12.78,504,685
12.785,503,685
12.79,503,685
12.795,504,685
12.8,503,685
12.805,503,685
12.81,502,685
12.815,501,685
12.82,501,685
12.825,501,685
12.83,500,685
12.835,500,685
12.84,500,685
12.845,500,685
12.85,500,685
12.855,500,685
12.86,502,684
12.865,502,685
12.87,502,684
12.875,503,685
12.88,504,685
12.885,504,684
12.89,504,685
12.895,504,685
12.9,504,685
12.905,504,685
12.91,504,685
12.915,504,685
12.92,504,685
12.925,504,685
12.93,505,685
12.935,505,685
12.94,505,685
12.945,505,684
12.95,506,685
12.955,505,685
12.96,504,684
12.965,504,685
12.97,505,685
12.975,505,685
12.98,505,685
12.985,505,685
12.99,506,685
12.995,507,685
13,506,685
13.005,507,685
13.01,507,685
13.015,507,685
13.02,507,685
13.025,507,685
13.03,508,685
13.035,507,685
13.04,507,685
13.045,507,685
13.05,508,685
13.055,507,685
13.06,508,685
13.065,507,685
13.07,508,685
13.075,508,685
13.08,508,685
13.085,508,685
13.09,507,685
13.095,508,685
13.1,508,685
13.105,508,685
13.11,508,685
13.115,505,685
13.12,506,685
13.125,508,685
13.13,507,685
13.135,507,685
13.14,507,685
13.145,505,685
13.15,507,685
13.155,508,685
13.16,508,685
13.165,507,685
13.17,506,685
13.175,507,685
13.18,507,685
13.185,508,685
13.19,507,685
13.195,507,685
13.2,508,685
13.205,508,685
13.21,508,685
13.215,508,685
13.22,507,685
13.225,508,685
13.23,508,685
13.235,509,685
13.24,508,685
13.245,507,685
13.25,507,685
13.255,507,685
13.26,507,685
13.265,506,685
13.27,506,685
13.275,506,685
13.28,505,685
13.285,506,685
13.29,504,685
13.295,508,685
13.3,507,685
13.305,508,685
13.31,508,685
13.315,508,685
13.32,508,685
13.325,506,685
13.33,504,685
13.335,502,685
13.34,502,685
13.345,503,685
13.35,503,685
13.355,503,685
13.36,502,685
13.365,503,685
13.37,503,685
13.375,502,685
13.38,501,685
13.385,503,685
13.39,504,685
13.395,504,685
13.4,505,685
13.405,505,685
13.41,506,685
13.415,506,685
13.42,506,685
13.425,506,685
13.43,506,685
13.435,506,685
13.44,507,685
13.445,508,685
13.45,510,685
13.455,508,685
13.46,508,685
13.465,507,685
13.47,507,685
13.475,507,685
13.48,506,685
13.485,506,685
13.49,506,685
13.495,505,685
13.5,504,685
13.505,504,685
13.51,505,685
13.515,504,685
13.52,504,685
13.525,502,685
13.53,501,685
13.535,502,685
13.54,502,685
13.545,502,685
13.55,502,685
13.555,504,685
13.56,504,685
13.565,504,685
13.57,504,685
13.575,505,685
13.58,506,685
13.585,505,685
13.59,505,685
13.595,505,685
13.6,505,685
13.605,505,685
13.61,504,685
13.615,504,685
13.62,505,685
13.625,505,685
13.63,503,685
13.635,504,685
13.64,504,685
13.645,504,685
13.65,504,686
13.655,503,685
13.66,502,686
13.665,503,685
13.67,503,685
13.675,504,685
13.68,503,685
13.685,503,686
13.69,503,685
13.695,504,685
13.7,504,685
13.705,504,685
13.71,504,685
13.715,504,685
13.72,504,686
13.725,504,685
13.73,504,685
13.735,503,685
13.74,504,686
13.745,504,685
13.75,504,686
13.755,503,685
13.76,504,686
13.765,504,686
13.77,504,685
13.775,503,685
13.78,504,685
13.785,503,685
13.79,503,686
13.795,503,685
13.8,503,685
13.805,503,685
13.81,503,686
13.815,503,685
13.82,503,685
13.825,503,685
13.83,503,685
13.835,503,685
13.84,503,686
13.845,504,685
13.85,504,685
13.855,503,686
13.86,503,685
13.865,504,685
13.87,503,685
13.875,504,685
13.88,503,685
13.885,504,685
13.89,504,685
13.895,503,685
13.9,503,686
13.905,503,686
13.91,503,686
13.915,504,685
13.92,503,686
13.925,503,685
13.93,503,686
13.935,503,686
13.94,504,686
13.945,504,686
13.95,504,685
13.955,504,686
13.96,505,686
13.965,504,686
13.97,504,686
13.975,505,686
13.98,505,686
13.985,506,686
13.99,505,686
13.995,505,686
14,506,686
14.005,506,686
14.01,506,686
14.015,507,686
14.02,507,686
14.025,507,686
14.03,509,686
14.035,509,686
14.04,509,686
14.045,508,686
14.05,507,686
14.055,507,685
14.06,506,686
14.065,506,686
14.07,505,685
14.075,505,686
14.08,504,686
14.085,504,686
14.09,504,686
14.095,504,686
14.1,504,686
14.105,504,686
14.11,504,686
14.115,503,686
14.12,504,686
14.125,503,686
14.13,503,686
14.135,504,686
14.14,504,686
14.145,503,686
14.15,503,686
14.155,504,686
14.16,503,686
14.165,503,686
14.17,504,686
14.175,504,686
14.18,504,686
14.185,504,685
14.19,504,686
14.195,504,686
14.2,504,686
14.205,504,686
14.21,504,686
14.215,504,686
14.22,504,686
14.225,504,686
14.23,504,686
14.235,504,686
14.24,504,686
14.245,504,686
14.25,504,686
14.255,503,686
14.26,503,686
14.265,503,686
14.27,504,686
14.275,504,686
14.28,504,686
14.285,503,686
14.29,503,686
14.295,503,686
14.3,503,686
14.305,504,686
14.31,504,686
14.315,504,686
14.32,504,686
14.325,504,686
14.33,505,686
14.335,505,686
14.34,504,686
14.345,505,686
14.35,504,686
14.355,504,686
14.36,504,686
14.365,504,686
14.37,505,686
14.375,504,686
14.38,504,686
14.385,505,686
14.39,505,686
14.395,505,686
14.4,504,686
14.405,504,686
14.41,504,686
14.415,504,686
14.42,504,686
14.425,504,686
14.43,504,686
14.435,504,686
14.44,504,686
14.445,504,686
14.45,504,686
14.455,504,686
14.46,504,686
14.465,504,686
14.47,504,686
14.475,504,686
14.48,504,686
14.485,504,686
14.49,504,686
14.495,505,686
14.5,504,687
14.505,504,686
14.51,503,686
14.515,504,686
14.52,504,686
14.525,503,686
14.53,503,687
14.535,503,686
14.54,502,686
14.545,503,686
14.55,503,686
14.555,503,686
14.56,503,686
14.565,502,686
14.57,503,686
14.575,503,686
14.58,503,686
14.585,503,686
14.59,503,686
14.595,504,686
14.6,504,686
14.605,504,686
14.61,504,686
14.615,504,686
14.62,504,686
14.625,504,686
14.63,504,686
14.635,504,686
14.64,504,686
14.645,504,686
14.65,504,686
14.655,503,686
14.66,504,686
14.665,503,686
14.67,504,686
14.675,504,686
14.68,504,686
14.685,504,686
14.69,504,686
14.695,504,686
14.7,504,686
14.705,504,686
14.71,504,686
14.715,504,686
14.72,504,686
14.725,504,686
14.73,504,686
14.735,504,686
14.74,504,686
14.745,504,686
14.75,504,686
14.755,503,686
14.76,504,686
14.765,504,686
14.77,503,686
14.775,504,686
14.78,503,686
14.785,503,686
14.79,503,686
14.795,503,686
14.8,503,686
14.805,504,686
14.81,504,686
14.815,504,686
14.82,503,686
14.825,503,687
14.83,502,686
14.835,503,686
14.84,503,686
14.845,502,687
14.85,503,686
14.855,503,687
14.86,503,687
14.865,503,686
14.87,503,686
14.875,503,687
14.88,503,687
14.885,503,687
14.89,503,687
14.895,503,687
14.9,503,687
14.905,503,687
14.91,503,687
14.915,503,687
14.92,503,687
14.925,503,686
14.93,502,687
14.935,503,686
14.94,502,687
14.945,502,687
14.95,503,687
14.955,503,687
14.96,503,687
14.965,502,686
14.97,502,687
14.975,502,687
14.98,503,686
14.985,502,686
14.99,502,686
14.995,502,687
15,502,686
15.005,503,686
15.01,503,687
15.015,503,687
15.02,503,687
15.025,503,687
15.03,503,687
15.035,502,687
15.04,503,687
15.045,503,687
15.05,503,687
15.055,503,687
15.06,503,687
15.065,503,687
15.07,503,687
15.075,503,687
15.08,503,687
15.085,503,687
15.09,503,687
15.095,502,687
15.1,502,687
15.105,502,687
15.11,502,687
15.115,502,687
15.12,502,687
15.125,503,687
15.13,503,687
15.135,503,687
15.14,503,687
15.145,503,687
15.15,503,687
15.155,503,687
15.16,503,687
15.165,503,687
15.17,503,687
15.175,503,687
15.18,503,687
15.185,504,687
15.19,503,687
15.195,503,687
15.2,504,687
15.205,504,687
15.21,504,687
15.215,503,687
15.22,503,687
15.225,503,687
15.23,503,687
15.235,503,687
15.24,503,687
15.245,503,687
15.25,504,687
15.255,503,687
15.26,504,687
15.265,504,687
15.27,504,687
15.275,504,687
15.28,504,687
15.285,504,687
15.29,504,687
15.295,504,687
15.3,504,687
15.305,504,687
15.31,503,687
15.315,504,687
15.32,504,687
15.325,503,687
15.33,504,687
15.335,504,687
15.34,504,687
15.345,504,687
15.35,504,687
15.355,504,687
15.36,504,687
15.365,503,687
15.37,504,687
15.375,503,687
15.38,504,687
15.385,504,687
15.39,504,687
15.395,505,687
15.4,505,687
15.405,504,687
15.41,505,687
15.415,505,687
15.42,504,687
15.425,504,687
15.43,504,687
15.435,504,687
15.44,504,687
15.445,503,687
15.45,503,687
15.455,503,687
15.46,503,687
15.465,504,687
15.47,504,687
15.475,503,687
15.48,504,687
15.485,503,687
15.49,504,687
15.495,504,687
15.5,504,687
15.505,504,687
15.51,504,687
15.515,504,687
15.52,504,687
15.525,504,687
15.53,504,687
15.535,504,687
15.54,504,687
15.545,503,687
15.55,504,687
15.555,503,687
15.56,504,687
15.565,503,687
15.57,504,687
15.575,503,687
15.58,504,687
15.585,504,687
15.59,504,687
15.595,504,687
15.6,504,687
15.605,504,687
15.61,504,687
15.615,504,687
15.62,504,687
15.625,504,687
15.63,504,687
15.635,504,687
15.64,504,687
15.645,504,687
15.65,504,687
15.655,504,687
15.66,504,687
15.665,504,687
15.67,504,687
15.675,504,687
15.68,504,687
15.685,503,687
15.69,504,687
15.695,504,687
15.7,504,687
15.705,504,687
15.71,504,687
15.715,504,687
15.72,504,687
15.725,504,687
15.73,504,687
15.735,504,687
15.74,504,687
15.745,504,687
15.75,504,687
15.755,504,687
15.76,504,687
15.765,504,687
15.77,503,688
15.775,504,687
15.78,504,687
15.785,504,687
15.79,504,687
15.795,504,687
15.8,504,687
15.805,504,687
15.81,504,687
15.815,504,687
15.82,505,687
15.825,504,687
15.83,504,687
15.835,505,687
15.84,505,687
15.845,505,687
15.85,505,687
15.855,505,687
15.86,505,687
15.865,505,687
15.87,504,687
15.875,505,687
15.88,505,687
15.885,504,687
15.89,505,687
15.895,504,687
15.9,504,687
15.905,504,687
15.91,505,687
15.915,504,687
15.92,505,687
15.925,505,687
15.93,505,687
15.935,505,687
15.94,505,687
15.945,505,687
15.95,505,687
15.955,505,687
15.96,505,687
15.965,505,687
15.97,504,687
15.975,505,687
15.98,505,687
15.985,505,687
15.99,505,687
15.995,504,687
16,504,687
16.005,504,687
16.01,504,687
16.015,504,687
16.02,504,687
16.025,504,687
16.03,504,687
16.035,504,687
16.04,504,687
16.045,504,687
16.05,504,687
16.055,504,687
16.06,504,688
16.065,504,687
16.07,504,687
16.075,504,688
16.08,504,688
16.085,504,688
16.09,504,688
16.095,504,687
16.1,504,688
16.105,505,688
16.11,504,688
16.115,504,688
16.12,504,687
16.125,504,687
16.13,504,688
16.135,504,688
16.14,504,687
16.145,504,687
16.15,504,687
16.155,504,687
16.16,504,688
16.165,504,688
16.17,504,687
16.175,504,688
16.18,504,687
16.185,504,688
16.19,504,688
16.195,504,688
16.2,504,688
16.205,504,688
16.21,504,687
16.215,504,688
16.22,504,688
16.225,504,688
16.23,504,688
16.235,504,688
16.24,504,688
16.245,505,688
16.25,504,688
16.255,504,688
16.26,505,688
16.265,505,688
16.27,505,688
